Phish_ID,URL
8192681,https://nbc1.upseuropegroup.com/form/
8192680,https://nbc1.upseuropegroup.com/form
8192678,https://gainhomes.ng/rnnb.innb/junestmt.php
8192673,https://webmail-109245.weeblysite.com/
8192672,https://groupstm.co.za/rnnb.innb/login.php
8192671,https://lepeniotisg-mypagebox.weebly.com/
8192666,http://mkb-bht.de/rnnb.innb/junestmt.php
8192663,https://00tyy.ru.com/FACTURE
8192661,http://cq15318.tw1.ru/orange-bank
8192659,https://kupiobih.com/rnnb.innb/junestmt.php
8192657,http://cd50957.tw1.ru/login/ologin.php
8192650,https://00tyy.ru.com/FACTURE/
8192649,http://cq15318.tw1.ru/orange-bank/Authentication
8192648,http://cq15318.tw1.ru/orange-bank/
8192647,https://eimmotor.com/rnnb.innb/junestmt.php
8192642,https://lwmehrfjg.weebly.com/
8192641,https://www.penopalco.com.br/rnap.seic/rmtjune.php
8192638,https://bt-104960.weeblysite.com/
8192636,https://docs.google.com/presentation/d/e/2PACX-1vTnc9lbOtLWtEp8REb-GZJot90dQjbb8Los1RFeKbgAkZ1ezMWoS1UPRV5wGybuHV60Z51fz56_hMwh/pub?start=false&loop=false&delayms=3000&slide=id.p
8192635,https://bitcoinrobot.cc
8192634,https://bitcoinrobot.cc/
8192630,https://justkiwisdiys.com/ma/
8192627,https://cutt.ly/swtK7mo8
8192625,https://koneabou0603.wixsite.com/my-site
8192623,http://facturation.fixe.cb45732.tw1.ru/login/ologin.php
8192622,https://cutt.ly/MwtKvZx1
8192617,http://cl33612.tw1.ru/login/ologin.php
8192616,https://thomanders08.wixsite.com/my-site
8192615,https://portaleintesa.com/
8192614,http://www.evitamin.com.pk/FACTURE/password.php
8192607,http://ca69652.tw1.ru/login/ologin.php
8192603,http://cx52856.tw1.ru/login/ologin.php
8192597,http://cp00214.tw1.ru/login/ologin.php
8192594,https://coopviacredi.app/ib.acessoconta/
8192593,https://coopviacredi.app/
8192585,https://brroadbandd.godaddysites.com/
8192583,https://rivieremad.wixsite.com/my-site
8192581,https://palmharborcondorental.com/
8192580,https://docs.google.com/presentation/d/e/2PACX-1vQacvg53d72BLII1-yR54oyQMUmRDgsn-Nq2yBd_pJjdp7VeOUlxJmsWgVaNo5N8pP5lMXL0tEAi0Lf/pub?start=false&loop=false&delayms=1000
8192579,http://bnz-devicelogin.com
